fk_well,date,gwl
1113,2019-12-23,93.790000915527
1113,2019-12-30,93.809997558594
1113,2020-01-06,93.800003051758
1113,2020-01-13,93.839996337891
1113,2020-01-20,93.839996337891
1113,2020-01-27,93.819999694824
1113,2020-02-03,93.860000610352
1113,2020-02-10,93.980003356934
1113,2020-02-17,94.01000213623
1113,2020-02-24,94.029998779297
1113,2020-03-02,94.160003662109
1113,2020-03-09,94.300003051758
1113,2020-03-16,94.309997558594
1113,2020-03-23,94.330001831055
1113,2020-03-30,94.279998779297
1113,2020-04-06,94.25
1113,2020-04-13,94.25
1113,2020-04-20,94.180000305176
1113,2020-04-27,94.139999389648
1113,2020-05-04,94.120002746582
1113,2020-05-11,94.069999694824
1113,2020-05-18,94.040000915527
1113,2020-05-25,94
1113,2020-06-01,93.949996948242
1113,2020-06-08,93.959999084473
1113,2020-06-15,93.919998168945
1113,2020-06-22,93.910003662109
1113,2020-06-29,93.910003662109
1113,2020-07-06,93.889999389648
1113,2020-07-13,93.870002746582
1113,2020-07-20,93.819999694824
1113,2020-07-27,93.779998779297
1113,2020-08-03,93.730003356934
1113,2020-08-10,93.690002441406
1113,2020-08-17,93.669998168945
1113,2020-08-24,93.610000610352
1113,2020-08-31,93.629997253418
1113,2020-09-07,93.620002746582
1113,2020-09-14,93.580001831055
1113,2020-09-21,93.559997558594
1113,2020-09-28,93.559997558594
1113,2020-10-05,93.589996337891
1113,2020-10-12,93.580001831055
1113,2020-10-19,93.580001831055
1113,2020-10-26,93.580001831055
1113,2020-11-02,93.589996337891
1113,2020-11-09,93.580001831055
1113,2020-11-16,93.580001831055
1113,2020-11-23,93.559997558594
1113,2020-11-30,93.550003051758
1113,2020-12-07,93.569999694824
1113,2020-12-14,93.599998474121
1113,2020-12-21,93.580001831055
1113,2020-12-28,93.680000305176
1113,2021-01-04,93.699996948242
1113,2021-01-11,93.709999084473
1113,2021-01-18,93.690002441406
1113,2021-01-25,93.769996643066
1113,2021-02-01,93.830001831055
1113,2021-02-08,93.98999786377
1113,2021-02-15,94
1113,2021-02-22,94
1113,2021-03-01,93.98999786377
1113,2021-03-08,94
1113,2021-03-15,93.98999786377
1113,2021-03-22,93.970001220703
1113,2021-03-29,93.970001220703
1113,2021-04-05,93.980003356934
1113,2021-04-12,93.980003356934
1113,2021-04-19,93.949996948242
1113,2021-04-26,93.930000305176
1113,2021-05-03,93.900001525879
1113,2021-05-10,93.889999389648
1113,2021-05-17,93.879997253418
1113,2021-05-24,93.860000610352
1113,2021-05-31,93.849998474121
1113,2021-06-07,93.830001831055
1113,2021-06-14,93.790000915527
1113,2021-06-21,93.76000213623
1113,2021-06-28,93.790000915527
1113,2021-07-05,93.779998779297
1113,2021-07-12,93.779998779297
1113,2021-07-19,93.800003051758
1113,2021-07-26,93.839996337891
1113,2021-08-02,93.75
1113,2021-08-09,93.730003356934
1113,2021-08-16,93.709999084473
1113,2021-08-23,93.699996948242
1113,2021-08-30,93.730003356934
1113,2021-09-06,93.669998168945
1113,2021-09-13,93.669998168945
1113,2021-09-20,93.650001525879
1113,2021-09-27,93.650001525879
1113,2021-10-04,93.699996948242
1113,2021-10-11,93.620002746582
1113,2021-10-18,93.599998474121
1113,2021-10-25,93.669998168945
1113,2021-11-01,93.690002441406
1113,2021-11-08,93.699996948242
1113,2021-11-15,93.680000305176
1113,2021-11-22,93.669998168945
1113,2021-11-29,93.639999389648
1113,2021-12-06,93.699996948242
1113,2021-12-13,93.680000305176
1113,2021-12-20,93.699996948242
1113,2021-12-27,93.720001220703
1113,2022-01-03,93.8
1113,2022-01-10,93.95
1113,2022-01-17,93.97
1113,2022-01-24,93.96
1113,2022-01-31,93.97
1113,2022-02-07,94
1113,2022-02-14,94.01
1113,2022-02-21,94.05
1113,2022-02-28,94.01
1113,2022-03-07,94.01
1113,2022-03-14,94
1113,2022-03-21,93.99
1113,2022-03-28,93.96
1113,2022-04-04,93.95
1113,2022-04-11,94.12
1113,2022-04-18,94.03
1113,2022-04-25,94.07
1113,2022-05-02,94.02
1113,2022-05-09,94.02
1113,2022-05-16,93.97
1113,2022-05-23,93.95
1113,2022-05-30,93.91
1113,2022-06-06,93.88
1113,2022-06-13,93.84
1113,2022-06-20,93.81
1113,2022-06-27,93.79
1113,2022-07-04,93.77
1113,2022-07-11,93.75
1113,2022-07-18,93.69
1113,2022-07-25,93.68
1113,2022-08-01,93.64
1113,2022-08-08,93.59
1113,2022-08-15,93.56
1113,2022-08-22,93.54
1113,2022-08-29,93.5
1113,2022-09-05,93.5
1113,2022-09-12,93.52
1113,2022-09-19,93.56
1113,2022-09-26,93.58
1113,2022-10-03,93.61
1113,2022-10-10,93.65
1113,2022-10-17,93.69
1113,2022-10-24,93.71
1113,2022-10-31,93.725
1113,2022-11-07,93.74
1113,2022-11-14,93.83
1113,2022-11-21,93.88
1113,2022-11-28,93.93
1113,2022-12-05,93.92
1113,2022-12-12,93.89
1113,2022-12-19,93.89
1113,2022-12-26,93.97
1113,2023-01-02,94
1113,2023-01-09,94.02
1113,2023-01-16,94.05
1113,2023-01-23,94.09
1113,2023-01-30,94.1
1113,2023-02-06,94.1
1113,2023-02-13,94.12
1113,2023-02-20,94.11
1113,2023-02-27,94.07
1113,2023-03-06,94.09
1113,2023-03-13,94.13
1113,2023-03-20,94.11
1113,2023-03-27,94.07
1113,2023-04-03,94.24
1113,2023-04-10,94.23
1113,2023-04-17,94.21
1113,2023-04-24,94.23
1113,2023-05-01,94.24
1113,2023-05-08,94.21
1113,2023-05-15,94.3
1113,2023-05-22,94.26
1113,2023-05-29,94.22
1113,2023-06-05,94.16
1113,2023-06-12,94.12
1113,2023-06-19,94.05
1113,2023-06-26,94
1113,2023-07-03,93.94
1113,2023-07-10,93.89
1113,2023-07-17,93.87
1113,2023-07-24,93.84
1113,2023-07-31,93.88
1113,2023-08-07,93.95
1113,2023-08-14,94.07
1113,2023-08-21,93.99
1113,2023-08-28,93.95
1113,2023-09-04,93.92
1113,2023-09-11,93.89
1113,2023-09-18,93.87
1113,2023-09-25,93.84
1113,2023-10-02,93.81
1113,2023-10-09,93.77
1113,2023-10-16,93.77
1707,1996-12-02,9.45
1707,1996-12-09,9.35
1707,1996-12-16,9.34
1707,1996-12-23,9.335
1707,1996-12-30,9.33
1707,1997-01-06,9.29
1707,1997-01-13,9.18
1707,1997-01-20,9.12
1707,1997-01-27,9.06
1707,1997-02-03,9.06
1707,1997-02-10,9.42
1707,1997-02-17,9.53
1707,1997-02-24,9.59
1707,1997-03-03,9.47
1707,1997-03-10,9.45
1707,1997-03-17,9.38
1707,1997-03-24,9.365
1707,1997-03-31,9.35
1707,1997-04-07,9.28
1707,1997-04-14,9.26
1707,1997-04-21,9.09
1707,1997-04-28,9.37
1707,1997-05-05,9.68
1707,1997-05-12,9.64
1707,1997-05-19,9.6
1707,1997-05-26,9.6
1707,1997-06-02,9.53
1707,1997-06-09,9.37
1707,1997-06-16,9.28
1707,1997-06-23,9.275
1707,1997-06-30,9.27
1707,1997-07-07,9.22
1707,1997-07-14,9.13
1707,1997-07-21,9.2
1707,1997-07-28,9.2
1707,1997-08-04,9.18
1707,1997-08-11,9.2
1707,1997-08-18,9.15
1707,1997-08-25,9.11
1707,1997-09-01,9.07
1707,1997-09-08,9.06
1707,1997-09-15,9.09
1707,1997-09-22,9.14
1707,1997-09-29,9.12
1707,1997-10-06,9.09
1707,1997-10-13,9.07
1707,1997-10-20,9.02
1707,1997-10-27,9.04
1707,1997-11-03,9.09
1707,1997-11-10,9.18
1707,1997-11-17,9.19
1707,1997-11-24,9.105
1707,1997-12-01,9.02
1707,1997-12-08,8.98
1707,1997-12-15,9.03
1707,1997-12-22,9.14
1707,1997-12-29,9.22
1707,1998-01-05,9.58
1707,1998-01-12,9.58
1707,1998-01-19,9.55
1707,1998-01-26,9.44
1707,1998-02-02,9.37
1707,1998-02-09,9.35
1707,1998-02-16,9.33
1707,1998-02-23,9.38
1707,1998-03-02,9.78
1707,1998-03-09,9.58
1707,1998-03-16,9.4
1707,1998-03-23,9.345
1707,1998-03-30,9.29
1707,1998-04-06,9.38
1707,1998-04-13,9.54
1707,1998-04-20,9.49
1707,1998-04-27,9.52
1707,1998-05-04,9.37
1707,1998-05-11,9.28
1707,1998-05-18,9.23
1707,1998-05-25,9.235
1707,1998-06-01,9.24
1707,1998-06-08,9.23
1707,1998-06-15,9.23
1707,1998-06-22,9.21
1707,1998-06-29,9.21
1707,1998-07-06,9.28
1707,1998-07-13,9.41
1707,1998-07-20,9.46
1707,1998-07-27,9.36
1707,1998-08-03,9.28
1707,1998-08-10,9.26
1707,1998-08-17,9.26
1707,1998-08-24,9.275
1707,1998-08-31,9.29
1707,1998-09-07,9.3
1707,1998-09-14,9.3
1707,1998-09-21,9.33
1707,1998-09-28,9.25
1707,1998-10-05,9.21
1707,1998-10-12,9.28
1707,1998-10-19,9.29
1707,1998-10-26,10.15
1707,1998-11-02,10.23
1707,1998-11-09,10.18
1707,1998-11-16,9.78
1707,1998-11-23,9.77
1707,1998-11-30,9.76
1707,1998-12-07,9.76
1707,1998-12-14,10.02
1707,1998-12-21,10.05
1707,1998-12-28,10.04
1707,1999-01-04,10
1707,1999-01-11,9.98
1707,1999-01-18,9.93
1707,1999-01-25,9.79
1707,1999-02-01,9.65
1707,1999-02-08,9.68
1707,1999-02-15,9.81
1707,1999-02-22,9.94
1707,1999-03-01,9.94
1707,1999-03-08,9.9
1707,1999-03-15,9.88
1707,1999-03-22,9.78
1707,1999-03-29,9.78
1707,1999-04-05,9.54
1707,1999-04-12,9.49
1707,1999-04-19,9.46
1707,1999-04-26,9.46
1707,1999-05-03,9.42
1707,1999-05-10,9.44
1707,1999-05-17,9.45
1707,1999-05-24,9.415
1707,1999-05-31,9.38
1707,1999-06-07,9.35
1707,1999-06-14,9.29
1707,1999-06-21,9.22
1707,1999-06-28,9.21
1707,1999-07-05,9.2
1707,1999-07-12,9.18
1707,1999-07-19,9.15
1707,1999-07-26,9.03
1707,1999-08-02,9.04
1707,1999-08-09,9.04
1707,1999-08-16,9.01
1707,1999-08-23,9.04
1707,1999-08-30,9.07
1707,1999-09-06,9.05
1707,1999-09-13,9
1707,1999-09-20,9.05
1707,1999-09-27,9.06
1707,1999-10-04,9.14
1707,1999-10-11,9.06
1707,1999-10-18,9.09
1707,1999-10-25,9.115
1707,1999-11-01,9.14
1707,1999-11-08,9.13
1707,1999-11-15,9.09
1707,1999-11-22,8.96
1707,1999-11-29,9.07
1707,1999-12-06,9.36
1707,1999-12-13,9.58
1707,1999-12-20,9.59
1707,1999-12-27,9.58
1707,2000-01-03,9.59
1707,2000-01-10,9.43
1707,2000-01-17,9.33
1707,2000-01-24,9.535
1707,2000-01-31,9.74
1707,2000-02-07,9.75
1707,2000-02-14,9.75
1707,2000-02-21,9.76
1707,2000-02-28,9.78
1707,2000-03-06,9.79
1707,2000-03-13,9.88
1707,2000-03-20,9.9
1707,2000-03-27,9.6
1707,2000-04-03,9.53
1707,2000-04-10,9.34
1707,2000-04-17,9.24
1707,2000-04-24,9.24
1707,2000-05-01,9.24
1707,2000-05-08,9.26
1707,2000-05-15,9.25
1707,2000-05-22,9.25
1707,2000-05-29,9.24
1707,2000-06-05,9.19
1707,2000-06-12,9.08
1707,2000-06-19,9.07
1707,2000-06-26,9.11
1707,2000-07-03,9.1
1707,2000-07-10,9.1
1707,2000-07-17,9.08
1707,2000-07-24,9.085
1707,2000-07-31,9.09
1707,2000-08-07,9.14
1707,2000-08-14,9.14
1707,2000-08-21,9.27
1707,2000-08-28,9.23
1707,2000-09-04,9.18
1707,2000-09-11,9.16
1707,2000-09-18,9.17
1707,2000-09-25,9.16
1707,2000-10-02,9.16
1707,2000-10-09,9.12
1707,2000-10-16,9.1
1707,2000-10-23,9.11
1707,2000-10-30,9.12
1707,2000-11-06,9.13
1707,2000-11-13,9.12
1707,2000-11-20,9.12
1707,2000-11-27,9.21
1707,2000-12-04,9.18
1707,2000-12-11,9.25
1707,2000-12-18,9.32
1707,2000-12-25,9.35
1707,2001-01-01,9.38
1707,2001-01-08,9.5
1707,2001-01-15,9.42
1707,2001-01-22,9.38
1707,2001-01-29,9.33
1707,2001-02-05,9.35
1707,2001-02-12,9.39
1707,2001-02-19,9.44
1707,2001-02-26,9.44
1707,2001-03-05,9.49
1707,2001-03-12,9.56
1707,2001-03-19,9.65
1707,2001-03-26,9.58
1707,2001-04-02,9.43
1707,2001-04-09,9.31
1707,2001-04-16,9.36
1707,2001-04-23,9.34
1707,2001-04-30,9.32
1707,2001-05-07,9.31
1707,2001-05-14,9.28
1707,2001-05-21,9.26
1707,2001-05-28,9.18
1707,2001-06-04,9.18
1707,2001-06-11,9.15
1707,2001-06-18,9.08
1707,2001-06-25,9.18
1707,2001-07-02,9.15
1707,2001-07-09,9.15
1707,2001-07-16,9.15
1707,2001-07-23,9.145
1707,2001-07-30,9.14
1707,2001-08-06,9.11
1707,2001-08-13,9.21
1707,2001-08-20,8.91
1707,2001-08-27,8.92
1707,2001-09-03,9.11
1707,2001-09-10,9.09
1707,2001-09-17,9.56
1707,2001-09-24,9.525
1707,2001-10-01,9.49
1707,2001-10-08,9.46
1707,2001-10-15,9.32
1707,2001-10-22,9.26
1707,2001-10-29,9.26
1707,2001-11-05,9.28
1707,2001-11-12,9.33
1707,2001-11-19,9.37
1707,2001-11-26,9.38
1707,2001-12-03,9.38
1707,2001-12-10,9.39
1707,2001-12-17,9.42
1707,2001-12-24,9.44
1707,2001-12-31,9.46
1707,2002-01-07,9.48
1707,2002-01-14,9.51
1707,2002-01-21,9.56
1707,2002-01-28,9.92
1707,2002-02-04,9.97
1707,2002-02-11,10.06
1707,2002-02-18,10.11
1707,2002-02-25,10.46
1707,2002-03-04,10.45
1707,2002-03-11,10.15
1707,2002-03-18,9.92
1707,2002-03-25,9.72
1707,2002-04-01,9.52
1707,2002-04-08,9.54
1707,2002-04-15,9.47
1707,2002-04-22,9.55
1707,2002-04-29,9.61
1707,2002-05-06,9.86
1707,2002-05-13,9.69
1707,2002-05-20,9.31
1707,2002-05-27,9.3
1707,2002-06-03,9.26
1707,2002-06-10,9.17
1707,2002-06-17,9.22
1707,2002-06-24,9.215
1707,2002-07-01,9.21
1707,2002-07-08,9.2
1707,2002-07-15,9.78
1707,2002-07-22,9.98
1707,2002-07-29,9.99
1707,2002-08-05,10.06
1707,2002-08-12,9.96
1707,2002-08-19,9.63
1707,2002-08-26,9.49
1707,2002-09-02,9.22
1707,2002-09-09,9.15
1707,2002-09-16,9.12
1707,2002-09-23,9.12
1707,2002-09-30,9.12
1707,2002-10-07,9.15
1707,2002-10-14,9.18
1707,2002-10-21,9.24
1707,2002-10-28,9.59
1707,2002-11-04,9.66
1707,2002-11-11,9.99
1707,2002-11-18,10.03
1707,2002-11-25,9.86
1707,2002-12-02,9.55
1707,2002-12-09,9.55
1707,2002-12-16,9.42
1707,2002-12-23,9.505
1707,2002-12-30,9.59
1707,2003-01-06,9.65
1707,2003-01-13,9.92
1707,2003-01-20,10.03
1707,2003-01-27,9.77
1707,2003-02-03,9.58
1707,2003-02-10,9.44
1707,2003-02-17,9.37
1707,2003-02-24,9.31
1707,2003-03-03,9.31
1707,2003-03-10,9.33
1707,2003-03-17,9.42
1707,2003-03-24,9.345
1707,2003-03-31,9.27
1707,2003-04-07,9.23
1707,2003-04-14,9.22
1707,2003-04-21,9.14
1707,2003-04-28,9.16
1707,2003-05-05,9.29
1707,2003-05-12,9.29
1707,2003-05-19,9.3
1707,2003-05-26,9.29
1707,2003-06-02,9.22
1707,2003-06-09,9.21
1707,2003-06-16,9.19
1707,2003-06-23,9.185
1707,2003-06-30,9.18
1707,2003-07-07,9.12
1707,2003-07-14,9.09
1707,2003-07-21,9.05
1707,2003-07-28,9.02
1707,2003-08-04,9.01
1707,2003-08-11,9
1707,2003-08-18,8.96
1707,2003-08-25,8.97
1707,2003-09-01,8.98
1707,2003-09-08,9.07
1707,2003-09-15,9.09
1707,2003-09-22,9.12
1707,2003-09-29,9.11
1707,2003-10-06,9.09
1707,2003-10-13,9.06
1707,2003-10-20,9.04
1707,2003-10-27,8.92
1707,2003-11-03,8.92
1707,2003-11-10,8.91
1707,2003-11-17,9.02
1707,2003-11-24,9.02
1707,2003-12-01,9.02
1707,2003-12-08,9.06
1707,2003-12-15,9.15
1707,2003-12-22,9.24
1707,2003-12-29,9.25
1707,2004-01-05,9.25
1707,2004-01-12,9.43
1707,2004-01-19,9.48
1707,2004-01-26,9.78
1707,2004-02-02,10.02
1707,2004-02-09,9.78
1707,2004-02-16,9.49
1707,2004-02-23,9.475
1707,2004-03-01,9.46
1707,2004-03-08,9.46
1707,2004-03-15,9.49
1707,2004-03-22,9.5
1707,2004-03-29,9.5
1707,2004-04-05,9.5
1707,2004-04-12,9.48
1707,2004-04-19,9.45
1707,2004-04-26,9.34
1707,2004-05-03,9.42
1707,2004-05-10,9.38
1707,2004-05-17,9.29
1707,2004-05-24,9.27
1707,2004-05-31,9.25
1707,2004-06-07,9.25
1707,2004-06-14,9.2
1707,2004-06-21,9.24
1707,2004-06-28,9.25
1707,2004-07-05,9.25
1707,2004-07-12,9.29
1707,2004-07-19,9.28
1707,2004-07-26,9.25
1707,2004-08-02,9.15
1707,2004-08-09,9.24
1707,2004-08-16,9.23
1707,2004-08-23,9.225
1707,2004-08-30,9.22
1707,2004-09-06,9.22
1707,2004-09-13,9.17
1707,2004-09-20,9.14
1707,2004-09-27,9.13
1707,2004-10-04,9.15
1707,2004-10-11,9.16
1707,2004-10-18,9.16
1707,2004-10-25,9.22
1707,2004-11-01,9.28
1707,2004-11-08,9.33
1707,2004-11-15,9.39
1707,2004-11-22,9.49
1707,2004-11-29,9.48
1707,2004-12-06,9.41
1707,2004-12-13,9.28
1707,2004-12-20,9.26
1707,2004-12-27,9.21
1707,2005-01-03,9.38
1707,2005-01-10,9.4
1707,2005-01-17,9.73
1707,2005-01-24,9.61
1707,2005-01-31,9.49
1707,2005-02-07,9.5
1707,2005-02-14,9.54
1707,2005-02-21,9.6
1707,2005-02-28,9.6
1707,2005-03-07,9.62
1707,2005-03-14,9.84
1707,2005-03-21,9.57
1707,2005-03-28,9.54
1707,2005-04-04,9.43
1707,2005-04-11,9.38
1707,2005-04-18,9.16
1707,2005-04-25,9.18
1707,2005-05-02,9.22
1707,2005-05-09,9.36
1707,2005-05-16,9.35
1707,2005-05-23,9.35
1707,2005-05-30,9.35
1707,2005-06-06,9.34
1707,2005-06-13,9.32
1707,2005-06-20,9.27
1707,2005-06-27,9.18
1707,2005-07-04,9.18
1707,2005-07-11,9.2
1707,2005-07-18,9.22
1707,2005-07-25,9.22
1707,2005-08-01,9.22
1707,2005-08-08,9.23
1707,2005-08-15,9.23
1707,2005-08-22,9.14
1707,2005-08-29,9.11
1707,2005-09-05,9.11
1707,2005-09-12,9.12
1707,2005-09-19,9.16
1707,2005-09-26,9.17
1707,2005-10-03,9.23
1707,2005-10-10,9.23
1707,2005-10-17,9.21
1707,2005-10-24,9.2
1707,2005-10-31,9.19
1707,2005-11-07,9.06
1707,2005-11-14,9.09
1707,2005-11-21,9.1
1707,2005-11-28,9.1
1707,2005-12-05,9.08
1707,2005-12-12,9.12
1707,2005-12-19,9.22
1707,2005-12-26,9.22
1707,2006-01-02,9.2
1707,2006-01-09,9.18
1707,2006-01-16,9.18
1707,2006-01-23,9.175
1707,2006-01-30,9.17
1707,2006-02-06,9.58
1707,2006-02-13,9.48
1707,2006-02-20,9.48
1707,2006-02-27,9.36
1707,2006-03-06,9.27
1707,2006-03-13,9.25
1707,2006-03-20,9.37
1707,2006-03-27,9.95
1707,2006-04-03,9.95
1707,2006-04-10,9.92
1707,2006-04-17,9.71
1707,2006-04-24,9.645
1707,2006-05-01,9.58
1707,2006-05-08,9.38
1707,2006-05-15,9.32
1707,2006-05-22,9.29
1707,2006-05-29,9.41
1707,2006-06-05,9.29
1707,2006-06-12,9.29
1707,2006-06-19,9.29
1707,2006-06-26,9.28
1707,2006-07-03,9.18
1707,2006-07-10,9.1
1707,2006-07-17,9.07
1707,2006-07-24,9.05
1707,2006-07-31,9.03
1707,2006-08-07,9.03
1707,2006-08-14,9.08
1707,2006-08-21,9.15
1707,2006-08-28,9.16
1707,2006-09-04,9.16
1707,2006-09-11,9.17
1707,2006-09-18,9.13
1707,2006-09-25,9.1
1707,2006-10-02,9.13
1707,2006-10-09,9.14
1707,2006-10-16,9.15
1707,2006-10-23,9.18
1707,2006-10-30,9.21
1707,2006-11-06,9
1707,2006-11-13,9.07
1707,2006-11-20,9.19
1707,2006-11-27,9.14
1707,2006-12-04,9.13
1707,2006-12-11,9.14
1707,2006-12-18,9.09
1707,2006-12-25,9.135
1707,2007-01-01,9.18
1707,2007-01-08,9.3
1707,2007-01-15,9.36
1707,2007-01-22,9.82
1707,2007-01-29,9.8
1707,2007-02-05,9.78
1707,2007-02-12,9.7
1707,2007-02-19,9.68
1707,2007-02-26,9.74
1707,2007-03-05,9.8
1707,2007-03-12,9.71
1707,2007-03-19,9.62
1707,2007-03-26,9.48
1707,2007-04-02,9.34
1707,2007-04-09,9.4
1707,2007-04-16,9.29
1707,2007-04-23,9.275
1707,2007-04-30,9.26
1707,2007-05-07,9.29
1707,2007-05-14,9.35
1707,2007-05-21,9.33
1707,2007-05-28,9.33
1707,2007-06-04,9.34
1707,2007-06-11,9.34
1707,2007-06-18,9.45
1707,2007-06-25,9.44
1707,2007-07-02,9.39
1707,2007-07-09,9.26
1707,2007-07-16,9.18
1707,2007-07-23,9.185
1707,2007-07-30,9.19
1707,2007-08-06,9.24
1707,2007-08-13,9.39
1707,2007-08-20,9.42
1707,2007-08-27,9.41
1707,2007-09-03,9.33
1707,2007-09-10,9.3
1707,2007-09-17,9.21
1707,2007-09-24,9.21
1707,2007-10-01,9.21
1707,2007-10-08,9.14
1707,2007-10-15,9.08
1707,2007-10-22,9.06
1707,2007-10-29,9.11
1707,2007-11-05,9.29
1707,2007-11-12,9.31
1707,2007-11-19,9.43
1707,2007-11-26,9.39
1707,2007-12-03,9.42
1707,2007-12-10,9.59
1707,2007-12-17,9.52
1707,2007-12-24,9.515
1707,2007-12-31,9.51
1707,2008-01-07,9.44
1707,2008-01-14,9.52
1707,2008-01-21,10.09
1707,2008-01-28,10.01
1707,2008-02-04,9.84
1707,2008-02-11,9.78
1707,2008-02-18,9.54
1707,2008-02-25,9.71
1707,2008-03-03,9.8
1707,2008-03-10,9.82
1707,2008-03-17,9.89
1707,2008-03-24,9.81
1707,2008-03-31,9.73
1707,2008-04-07,9.72
1707,2008-04-14,9.57
1707,2008-04-21,9.48
1707,2008-04-28,9.32
1707,2008-05-05,9.22
1707,2008-05-12,9.25
1707,2008-05-19,9.35
1707,2008-05-26,9.18
1707,2008-06-02,9.15
1707,2008-06-09,9.15
1707,2008-06-16,9.12
1707,2008-06-23,9.15
1707,2008-06-30,9.18
1707,2008-07-07,9.13
1707,2008-07-14,9.09
1707,2008-07-21,9.31
1707,2008-07-28,9.19
1707,2008-08-04,9.25
1707,2008-08-11,9.23
1707,2008-08-18,9.34
1707,2008-08-25,9.31
1707,2008-09-01,9.28
1707,2008-09-08,9.34
1707,2008-09-15,9.27
1707,2008-09-22,9.3
1707,2008-09-29,9.11
1707,2008-10-06,9.12
1707,2008-10-13,9.15
1707,2008-10-20,9.18
1707,2008-10-27,9.14
1707,2008-11-03,9.19
1707,2008-11-10,9.25
1707,2008-11-17,9.25
1707,2008-11-24,9.315
1707,2008-12-01,9.38
1707,2008-12-08,9.52
1707,2008-12-15,9.52
1707,2008-12-22,9.48
1707,2008-12-29,9.36
1707,2009-01-05,9.22
1707,2009-01-12,9.25
1707,2009-01-19,9.23
1707,2009-01-26,9.22
1707,2009-02-02,9.26
1707,2009-02-09,9.25
1707,2009-02-16,9.24
1707,2009-02-23,9.53
1707,2009-03-02,9.52
1707,2009-03-09,9.49
1707,2009-03-16,9.44
1707,2009-03-23,9.4
1707,2009-03-30,9.36
1707,2009-04-06,9.28
1707,2009-04-13,9.16
1707,2009-04-20,9.15
1707,2009-04-27,9.22
1707,2009-05-04,9.25
1707,2009-05-11,9.21
1707,2009-05-18,9.25
1707,2009-05-25,9.225
1707,2009-06-01,9.2
1707,2009-06-08,9.17
1707,2009-06-15,9.19
1707,2009-06-22,9.15
1707,2009-06-29,9.11
1707,2009-07-06,9.07
1707,2009-07-13,9.06
1707,2009-07-20,9.12
1707,2009-07-27,9.12
1707,2009-08-03,9.12
1707,2009-08-10,9.09
1707,2009-08-17,9.04
1707,2009-08-24,9.01
1707,2009-08-31,8.98
1707,2009-09-07,8.98
1707,2009-09-14,8.99
1707,2009-09-21,9
1707,2009-09-28,9.04
1707,2009-10-05,9.15
1707,2009-10-12,9.16
1707,2009-10-19,9.18
1707,2009-10-26,9.18
1707,2009-11-02,9.23
1707,2009-11-09,9.25
1707,2009-11-16,9.36
1707,2009-11-23,9.48
1707,2009-11-30,9.6
1707,2009-12-07,9.64
1707,2009-12-14,9.68
1707,2009-12-21,9.45
1707,2009-12-28,9.45
1707,2010-01-04,9.45
1707,2010-01-11,9.42
1707,2010-01-18,9.41
1707,2010-01-25,9.4
1707,2010-02-01,9.39
1707,2010-02-08,9.38
1707,2010-02-15,9.33
1707,2010-02-22,9.33
1707,2010-03-01,9.63
1707,2010-03-08,9.99
1707,2010-03-15,9.89
1707,2010-03-22,10.07
1707,2010-03-29,10
1707,2010-04-05,9.92
1707,2010-04-12,9.84
1707,2010-04-19,9.78
1707,2010-04-26,9.75
1707,2010-05-03,9.75
1707,2010-05-10,9.9
1707,2010-05-17,10
1707,2010-05-24,9.925
1707,2010-05-31,9.85
1707,2010-06-07,9.82
1707,2010-06-14,9.8
1707,2010-06-21,9.72
1707,2010-06-28,9.14
1707,2010-07-05,9.05
1707,2010-07-12,9.02
1707,2010-07-19,9.02
1707,2010-07-26,9.03
1707,2010-08-02,9.03
1707,2010-08-09,9.07
1707,2010-08-16,9.29
1707,2010-08-23,9.3
1707,2010-08-30,9.31
1707,2010-09-06,9.23
1707,2010-09-13,9.28
1707,2010-09-20,9.43
1707,2010-09-27,9.63
1707,2010-10-04,9.56
1707,2010-10-11,9.53
1707,2010-10-18,9.29
1707,2010-10-25,9.275
1707,2010-11-01,9.26
1707,2010-11-08,9.39
1707,2010-11-15,9.53
1707,2010-11-22,9.73
1707,2010-11-29,9.71
1707,2010-12-06,9.64
1707,2010-12-13,9.59
1707,2010-12-20,9.88
1707,2010-12-27,9.57
1707,2011-01-03,9.95
1707,2011-01-10,9.98
1707,2011-01-17,10.06
1707,2011-01-24,10
1707,2011-01-31,9.94
1707,2011-02-07,10.25
1707,2011-02-14,10.01
1707,2011-02-21,9.69
1707,2011-02-28,9.56
1707,2011-03-07,9.49
1707,2011-03-14,9.51
1707,2011-03-21,9.49
1707,2011-03-28,9.33
1707,2011-04-04,9.29
1707,2011-04-11,9.25
1707,2011-04-18,9.25
1707,2011-04-25,9.25
1707,2011-05-02,9.25
1707,2011-05-09,9.27
1707,2011-05-16,9.29
1707,2011-05-23,9.255
1707,2011-05-30,9.22
1707,2011-06-06,9.23
1707,2011-06-13,9.23
1707,2011-06-20,9.24
1707,2011-06-27,9.29
1707,2011-07-04,9.31
1707,2011-07-11,9.32
1707,2011-07-18,9.39
1707,2011-07-25,9.39
1707,2011-08-01,9.39
1707,2011-08-08,9.41
1707,2011-08-15,9.51
1707,2011-08-22,9.45
1707,2011-08-29,9.54
1707,2011-09-05,9.54
1707,2011-09-12,9.53
1707,2011-09-19,9.37
1707,2011-09-26,9.33
1707,2011-10-03,9.27
1707,2011-10-10,9.28
1707,2011-10-17,9.26
1707,2011-10-24,9.245
1707,2011-10-31,9.23
1707,2011-11-07,9.22
